reviewId,userName,score,at,content,thumbsUpCount
517e0789-1f24-4afc-882e-f8f8ce9e544a,salman abqary,3,2026-03-06 10:16:15,kenapa ga bisa diinstal di hp aq..dulu bisa sekarang jd ga bisa.. jadi ga bisa pesan tiket kereta api lokal lagi deh..,0
a84b1e5a-57b8-4fed-a72f-d33e9c9cd37e,Rudianto Rudiato,5,2026-03-06 08:02:11,jos,0
14dfeb17-d84d-47d7-a326-190a548779f5,Dodi Triciptadi,5,2026-03-06 07:01:44,keren,0
35857b95-c5ac-44b6-bdd7-8ad58e7c9cbc,Cahyo N.,3,2026-03-06 06:22:09,iklan di aplikasi bikin lemot aksesnya,0
a88e6100-5c36-4501-9a9a-8871566d0a22,iissatur cupeng,1,2026-03-06 06:11:39,kenapa kai access saya tidak bisa dipakai?,0
b88b2b0e-86db-4fb6-9faa-27ebad103866,Fathimah Azzahro,1,2026-03-06 04:48:36,akhir² ini sering gangguan,0
ef1de784-fc1c-44cf-a19e-e8bd9e56ef30,Eka Hendra Gunawan,5,2026-03-06 04:20:43,ok,0
a8407304-9313-42d5-b62a-72ec4894e516,Muhammad Thoriq,5,2026-03-06 03:17:43,sangat mudah digunakan,0
db883c4d-4d99-4767-b720-0f424fe036b3,Muhamad Rizal janjuri,5,2026-03-06 02:19:22,sangat berguna,0
d9d29bf8-6632-484b-8c3b-7eb40fb1e66e,Yuli Yulia,5,2026-03-05 23:14:18,bagus,0
e91e0e5a-ac95-4b47-99fb-be1435f5b383,emmiyati dalimunthe,5,2026-03-05 20:44:50,bagus,0
b70ee945-2001-4cc5-a1db-6e18b48a834e,Siti Fatimah,5,2026-03-05 19:24:29,good luck,0
03114854-21ea-4a36-b0ee-3c11f0a8a6a2,ilham aneh,4,2026-03-05 19:23:20,baik,0
0dd82a3f-77f1-4ef2-bb8c-424b47939f6c,widi rocmat,5,2026-03-05 18:56:50,mantaap,0
ce37ab0e-757e-4732-b6bc-adcf4e0d704b,EVERY GREEN,5,2026-03-05 18:43:36,aplikasi tidak kompetibel di android anda,0
42b6b8ae-5061-4610-9d8d-e7002b09a3ca,Paijo Paijo,5,2026-03-05 16:44:16,Alhamdulillah,0
e44981af-670a-4497-87a9-05642772a474,Viery Styawan,5,2026-03-05 14:52:52,Ok Banget,0
1055ed0b-75e8-4862-a31e-f38211ceb94e,Ikhwan Wahyudin,2,2026-03-05 14:20:47,"kasih bintang 2 dulu, soalnya klo mau booking klo dah lebih dari 6 kali pemesanan walaupun ga pesan, udah gabisa lagi, ada limit harian",0
c79b9836-d663-4bc0-bcd2-dec18509140f,Endraw Laresae,5,2026-03-05 12:20:08,good,0
3f482527-25a5-4ef8-9762-f121d6cab5cd,Firman Ardiansyah,5,2026-03-05 10:03:50,mudah di pahami,0
ff97b24b-2f59-4d34-8ac9-633744eab477,Hafifah Alamanda,1,2026-03-05 09:51:03,"Menurut aku ini aplikasi sistemnya kebanyakan loading, tarus, pas mau pembayaran, gk ada icon button bayar jd kita harus pesan ulang dan bayar pakai metode bayarnya, waktu pemesanan tiket pertama memang blm ku konek kan dompet Ovo nya, nah pas mau aku tambahkan metode bayar, tiba2 tiket aku masuk di daftar menunggu pembayaran, cuman anehnya pas mau di bayar, icon button pembayarannya gk ada, pengennya di perbaiki lagi sih, dan jangan di banyakin loadingnya,",3
898b4ecb-f030-477b-870e-47d8d0635772,Ummu Yasqi,3,2026-03-05 07:32:15,"udah brpa kalo masukan kode otp dr email malah gak bisa masuk2 , email dah penuh sama otp nya tapi susah looding ini kok bgini yaa apknya malah orang lagi war tiket 🥀 jadi ke apk lain lagi buat beli Alhamdulillah bisa",0
88944579-d7dd-4dba-8c16-9c543dfd3d71,petruk modern,5,2026-03-05 05:18:25,mantap kradenan sudah ada banyak kedatangan dan keberangkatan,0
355ff060-6526-44be-80ae-9fc99f967ea5,Amin Suganda,5,2026-03-05 05:17:57,sangat membantu.,0
ce5a200e-fa9a-42a2-b985-89d60211a233,Iwan Somantri,5,2026-03-05 04:35:20,aplikasi keren karya anak bangsa,0
f4aca802-7374-4e55-9429-126370510d3a,Trimanta Trimanta,5,2026-03-05 04:30:30,ok,0
9e92e182-874c-45dd-b1da-d5e5fd438d9c,Arif Hidayat,5,2026-03-05 00:45:59,baik,0
7ce9ac56-e91c-4c65-a772-97aad01af583,Soesilo Soelistyanto,5,2026-03-05 00:06:28,bagus,0
f2f37254-ea04-4172-a16c-d6a1063dbdee,wajah ganteng,5,2026-03-04 22:53:17,gampang dan mudah👍,0
4b1da137-80c8-4b39-89e5-44e656087c13,Nisa Nisa,4,2026-03-04 21:53:17,kok fitur stasiunnya jadi dikit,0
5b49fc58-c159-4771-ab95-9bced5f40cab,Sarji Sarji,1,2026-03-04 21:45:11,terlalu sering update kalo ga diupdate tidak bisa dibuka sangat jelek dan menyusahkan karena ini layanan publik kadang ada hp yg memori pas-pasan jadi tidak bisa update akhirnya gagal pesan tiket,0
7b02dc63-689c-4bdb-8a6c-347f98cf2523,Anggi Miftah9044,5,2026-03-04 19:59:08,bagus,0
75954297-39a8-41d8-b818-995961cedd3e,Nala Diva,5,2026-03-04 19:50:50,sangat membantu,0
a56dd176-a7bf-4886-8f87-cc6ed2a2116d,Bicky Record,3,2026-03-04 18:06:21,"Di menu voucher, tulisannya pada kebalik,, sengaja atau lalai saat upload..?",0
049b64d8-f253-433e-bef9-fc07630ad1b7,UjangDaniel,1,2026-03-04 17:58:05,sayang sekali perangkat nya tidak kompatibel,0
cf2cc0e8-5285-4ea1-94c8-0b05ec54b8f0,Muhamad Zumar Arif,5,2026-03-04 17:32:45,Mumtaz,0
0f1417b0-6749-481b-89a2-d9568fe3d41e,salmanz445,3,2026-03-04 17:18:34,"railfood-nya benerin, masak udah 4 jam di kereta, dibilang belum naik.",0
4d8f1c73-5498-40ac-9c08-68bd26f0e5d8,Straw Gebboy,1,2026-03-04 17:14:55,"Perasaan terakhir apliksi masih bisa d pake,dan msih bisa pesan,kok sekarng mau pesan tiket gak bisa,suruh daftar lewat email,sampe di hapus akun,daftar lagi,tetap gak bisa",0
8b7189bb-94dc-403b-b615-a8d8f9b3058b,Jarot Nardyanto,5,2026-03-04 16:38:23,"Lancar dan bermanfaat, terima kasih🙏",0
0dd24a08-9047-4c11-8743-87febddd3c8f,NIDIYA AZZAM,5,2026-03-04 15:44:59,bagusss memuaskan😗,0
df292c2b-17ad-4c9d-aa7d-616c3be52fce,sujito karjo,3,2026-03-04 15:24:59,cepat reaksinya,0
b7ed6d04-01aa-463e-b19e-5df87a657a51,BHARA CHANEL,5,2026-03-04 14:19:37,lebih mudah dan lebih bagus,0
79ec4071-a058-4608-b5ce-e30674e0a954,very Sasongko,5,2026-03-04 14:18:42,sangat membantu sekali,0
717c8eee-6b2a-4e94-a355-23ab2d42678c,Muhammad Fikri Amrullah,5,2026-03-04 13:15:09,sangat berguna,0
35cb5e58-c643-462f-a075-e409734a30b4,Rahma Anggraeni,5,2026-03-04 13:09:28,terbaikk,0
d148b072-75ec-4edd-be17-c7e93f0af9a9,Wiwi hanifah,5,2026-03-04 11:18:16,bagus bgt,0
a850e05f-e730-4e91-9ecc-7816083b6ad5,Ayi Supratman,5,2026-03-04 11:11:21,sangat mudah,0
9730258b-f07d-48c7-a618-a0372e8150a8,Tuan Crep,5,2026-03-04 10:45:14,jos,0
ea596f43-17e2-4d5f-ae14-285f27e6a25a,Zul Hanif,5,2026-03-04 10:35:33,cakeeep👍,0
a5ed46b2-875f-4d25-aaff-15dd31e0a8ba,Elveta Carolino,5,2026-03-04 10:09:47,membantu sekali,0
88206ad8-5632-418a-b4dc-d6bc15df8cdc,Radhi Farhan,1,2026-03-04 09:31:40,aplikasimu jelek,0
1840354b-a86d-4897-b3ff-2898e2035598,Tiara Khoerunnisa,3,2026-03-04 05:56:14,"sebel, kalo keluar dari app kudu balik lagi ke home sedangkan kalau mau pembatalan harus ngulang dari awal lagi sedangkan itu juga gak langsung masuk ke tahap verifikasi kode dari email, harus nunggu dulu karna banyak request dan juga untuk pengembalian dana itu berapa lama?",0
40246763-3dfe-4c3d-9f77-f16855c77f96,ummu zaid,5,2026-03-04 05:21:57,recommended,0
7069f279-5792-45fd-8bc4-cbd16960a641,Adin Fadilah,5,2026-03-04 03:46:39,good,0
fe71410c-f547-4cb0-ac40-61558864d8b9,ABI ZUHEL,5,2026-03-04 01:02:04,bagus,0
091a2c45-28bf-4ae3-9be9-cb294673471c,Irwansyah Simanjuntak,5,2026-03-04 00:42:37,Bagus Dan mantap,0
b69b5c66-35be-4f29-807a-2e948cbba161,Adam Nur,4,2026-03-04 00:23:51,Peningkatan aplikasi sangat bagus,0
96a02249-91a0-489a-ab97-07b596d5ab07,Faiz Khudori,5,2026-03-04 00:03:44,top,0
bbaccccb-2f72-4752-b664-47656d2ff7b8,Akhdan Fawwaz Taqi,1,2026-03-03 23:36:26,"maj nyari tiket aja sush banget, tulisannya ""jadwal tidak tersedia"", kalau di web malah ada?. jd ragu mau pake online",0
101a8b88-197a-454a-ace3-7fd1653f8921,Sapta Adji,5,2026-03-03 22:35:52,Malah nambah buruk,0
027c4195-9502-4bf2-89f5-32842d39c1d6,D3TL_Habib Maulana Putra Pratamaa,1,2026-03-03 22:05:08,gabisa di buka stuck logo KAI pdhl sebelumnya bisa,0
545062f3-1add-4277-b906-eceaa35377a6,Jaenal Abidin,5,2026-03-03 21:16:53,ok mantap,0
2214d789-ab20-4ec4-ae48-f38a2e93c6a2,Riyanto Melilea,5,2026-03-03 20:40:04,mantab,0
a5beaf87-ba27-4a78-bc5b-8f94b2c888d0,Al Rifqie,2,2026-03-03 20:38:40,aplikasi ini gak tau kenapa saat melihat daftar tiket malah harus daftar nya yang buat aplikasi nya tapi aku nya gak bisa jadi aku kasih rating cuma 2 bintang maaf ya sebelum nya 🙏🏻🙏🏻🙏🏻,0
52d6381a-0d10-469a-93e7-4f75acf41634,Wawan Kurniawan,5,2026-03-03 20:26:30,baik,0
95ea3b46-4130-44e9-a88e-29f4853c0ad9,Coky Wahyudi,3,2026-03-03 19:01:28,pinter banget menggiring user agar membayar pake KAIpay. sylh ngaktifin KAIpay barulah muncul fitur Qris di metode pembayaran,0
0000a908-606d-47a6-97d8-7c1c5aabed29,Hadi Tarmono,5,2026-03-03 19:00:58,sangat membantu,0
2cb22bfd-15d1-4ed8-95d3-18a57df10b65,Iwan,5,2026-03-03 18:45:25,jdi lebih mudah utk reservasi,0
6b61b42c-6b42-461e-acde-931b09943b69,Hendri Kusuma,5,2026-03-03 16:31:45,baru pertama kali,0
abea6d54-1dde-489f-8ea5-12bc2e95370d,Firman Rustam,5,2026-03-03 16:21:57,gampang aj sih,0
fd7dc8ed-f4ee-4467-a976-dda9be3d9904,hasan muhammad,1,2026-03-03 15:38:36,"sering bgt maintenance... utk para user, sering² pake aplikasi ini supaya bs trus d akses. klo tdk kalian akan menemukan aplkasi ini sedang masa maintenance",0
c85d1205-63f9-4c1f-9d31-c063f2ad0976,winda Nur Halimah,4,2026-03-03 15:27:23,tidak bisa ganti identitas dikeadan mendesak,0
7b29f9b3-11cf-457f-8043-7ad44955bcf0,Tarna Rukmana,5,2026-03-03 15:19:49,apakah pada saat ini kai access lagi maintenance,0
51e23bd3-4b43-459d-ad5c-6a9ca7e15205,Ahmad Wafa,5,2026-03-03 14:33:34,saran : tambahin cek nomor tempat duduk setelah pemesanan.,0
880afb72-85e2-4283-a4a3-e9bf7634c68b,Laelajanah,5,2026-03-03 14:22:51,sangat baikk,0
87e3b44f-5716-4747-837f-f01bca113a2c,FARUK FARAY,5,2026-03-03 13:57:42,"simpel banget ga ribet ,,bagus",0
f020372b-08b0-4a0b-9051-ea08d6edb75d,Heri Yanta,5,2026-03-03 11:33:22,bagus,0
151e80d1-4244-456d-a6ee-108c554a5184,Khairul Mustaqim,5,2026-03-03 11:28:00,membantu dlm naik kereta,0
6c002e0e-5929-4e43-b121-aba6c9dc1459,Jikin Bae,1,2026-03-03 10:45:45,sangat kecewa. keterangan nya sampai jam 10:44 . tetapi tiap stasiun nunggu lama . jadi nyampe pasti telat terus gara2 kreta lokal . kelamaan berhenti disetiap stasiun . taiii,1
c3cb7902-d605-4780-9554-3012c1714fdf,Istichfarin E.A,4,2026-03-03 10:39:33,"apk yg sangat membantu, sayang nya kadang2 sering tiba2 tidak bisa di buka kenapa ya",0
0a6a20fb-f42b-4b88-a9f0-b19e38d8cf03,Agus Sumantri,5,2026-03-03 10:24:20,mantap,0
b9fce240-c03f-4d5f-a53b-8eb36de83fa5,gatot supriyadi,5,2026-03-03 09:52:15,"Pelayanannya lebih baik, mudah, cepat dan mrnyenangkan",0
91c5efa5-3115-49ec-9c3a-eec803028330,Putra Pratama,1,2026-03-03 08:52:43,"lucunya setiap hari2 besar tiket seperti di umpetin, ga di lepas padahal buka udah 00.00 tapi di co gabisa",0
ff2556fd-2003-440b-8136-df521bea74c6,Asep Ridwan,1,2026-03-03 08:51:46,"HARUSNYA BISA DIPESAN LEWAT WEB JUGA TANPA PERLU INSTAL APLIKASI KARENA GAK SEMUA ORANG PUNYA HP YANG BISA AKSES APLIKASINYA KHUSUSNYA PENUMPANG KA LOKALAN.. MASA TR*VLK*, DAN APLIKASI LAINYA BISA DIPESAN LEWAT WEB, INI GAK BISA?? TOLONG LAH JANGAN BIKIN RIBET PELANGGAN YANG HP NYA MASIH VERSI ANDROID LAMA...",0
97134186-ca50-4df4-a281-d6231406c937,pamak sany,5,2026-03-03 08:30:23,aplikasi sangat membantu,0
4cc9b901-8da5-44cb-9b93-ecb8a3b0b942,Pur Wanto,5,2026-03-03 08:24:41,coba,0
372a6aa2-4dcd-42cc-bc43-34c7ce615b7f,Muhammad Arya,1,2026-03-03 08:00:15,"adminnya kurang respon!!, dari tadi masuk lewat akun google gak dapat kode OTP!!, mohon di benahi!!",0
7eda6ad2-5135-4d2e-8275-40e8daa66676,hendra yanto,5,2026-03-03 07:34:42,mantab,0
d46af83c-d208-48bb-98f9-efdf815bdb80,Alden Alfaeyza,5,2026-03-03 05:06:20,bagus,0
605a1659-59ef-4bca-926d-2f5eadfe1bb4,nasar syeban,5,2026-03-03 04:57:32,"dgn adanya supas mau keSBY tdk ,perlu naik spd motor",0
fdfc7a0b-0d4d-4108-9701-a11e12a40900,Anjar Budiarto,4,2026-03-03 04:10:48,pernah pesenin kereta buat orang tua pake akun sendiri pas refund agak lumayan rumit prosedurnya,0
635ba3b9-4695-4dab-926e-bdd7c9ac485b,Ari Syh,5,2026-03-03 02:34:44,nice,0
6069c580-e4cc-4499-9521-dd524740b80c,Rully Chameed,1,2026-03-03 00:32:47,"BURUKKKKKKKKK, RESPON LAMA, BERTELE TELE GA JELAS BARU KALI INI KECEWA SAMA KAI",0
8d287585-7d76-4e84-8624-913c019559df,andhiek indriatno,5,2026-03-02 23:19:36,BAGUS,0
0ff79213-477d-4e21-abed-b555be417658,Siti Nurjannah,3,2026-03-02 22:39:23,"sering error malah keluar sendiri dan skrg masukin data buat login malah data failed terus ,dulu padahal bisa di bilang apk bagus banget loh tapi kenapa skrg gininya",0
9968b9b2-bd8e-4bd9-89f2-f72e7a385aea,Riska Yuni,5,2026-03-02 20:48:08,sangat sangat membantu,0
7e8c177f-1e92-44a4-bf94-8fcece654354,lefin andrian,1,2026-03-02 20:34:58,jadwal gak pernah bener,0
9d0d7b1f-3e1e-4f3c-a0e7-6addbc0beb60,andre firestama,5,2026-03-02 20:05:33,keren ouy,0
3cc32405-48c1-41d4-9e1f-6233715d086b,Bung Roy,5,2026-03-02 19:06:44,mantap,0
e747c79a-502a-4850-a7d2-211c5c1da031,Muhammad Setio,1,2026-03-02 18:56:25,Gua mau batalin Tiket. kok pake ngisi data ina ini ina inu. RIBET BANGET!!! MAU KORUP YA???,0
c62bda64-e8ec-4cbd-974b-360f43b57827,Muhammad Rizky,2,2026-03-02 17:11:57,"Hallo KAI acces yang terhormat pada tanggal 2 Maret 2026 pukul 16.21 saya melakukan top up dan berhasil,tetapi sampai pukul 17.11 kenapa saldonya belum masuk dan masih 0, mohon diperbaiki sistem nya masa apk pemerintah lemottt BANGET!!!l",1
2c12fee6-c572-4402-a5c0-c7083e579530,Tedi Aditia Pradana,1,2026-03-02 17:08:51,Aplikasi sampah! Tidak bisa daftar member!,1
af94b907-5c60-442e-aa4d-47ce8ed6fc5c,Mustopa,5,2026-03-02 13:53:28,respon cepat,0
d09a177b-2f3d-47e4-a7e7-cb935bda9dbc,Sugeng Gombong,5,2026-03-02 13:31:36,kereta sangat membantu kelancaran perjalanan nyaman &tepat waktu,0
50b850b4-75b0-4b34-b6f0-4e8e25bcd2fd,Ahmad Januar,1,2026-03-02 13:29:00,sudah login muter terus gak bisa2 tolong diperbaiki,1
1523d5c4-b7ba-418c-a56c-ce754f0f1a78,Tubagus Nazarudin Latif,5,2026-03-02 13:13:49,mempermudah dalam perjalanan,0
c254c546-39ce-4f3a-b395-85c59e9faf6f,Eriec Barezy,5,2026-03-02 12:06:41,cepat,0
16d258df-5588-4efa-a4a0-88b13f31e2ca,Adi Puger,1,2026-03-02 11:55:33,ribet banget sekarang beli tiket susah banget pakai otp tpi stack di otp loding lama malah tulisan eror,0
0cbd02d9-255f-4632-a979-ea5fb2abe870,Adrian Yan01,5,2026-03-02 11:02:53,bagus,0
36851489-4c57-4606-9a18-a7f3bf0a71ec,Muhammad Farda,1,2026-03-02 10:51:55,"sesuaikan dngan no antrian yng sdah terjadwal di layar TV, jngan Sampai di longkapkan selama Setengah jam di laboratorium klinik rumah sakit ini.",0
1ac04e10-6b84-4c26-87e2-a91a37304778,Nurul Afriningsih,5,2026-03-02 09:27:50,Luar Biasa,0
0af6228f-bb2b-4b8e-bd5c-a856f074859f,Aji Samsudin,1,2026-03-02 08:27:19,ini bagaimana saya tidak bisa melakukan update malah aplikasinya tiba tiba tidak kompatibel. solusinya nya dong developer mohon di perbaiki lagi,0
26f323c0-f523-4174-808c-36da6808973f,iyan ravezt99,5,2026-03-02 06:58:33,mantab,0
0abb6747-82ce-4b94-b1ce-88b0674db6e2,harrist buble,5,2026-03-02 06:05:11,nice,0
dc8d9def-6db5-4f26-8fbb-7f0857bac34d,Lilik sukriswati,5,2026-03-02 06:02:49,baik,0
d7a65d95-a10a-4fda-916d-cc16158765e6,Atha Nadhif,5,2026-03-02 04:10:44,aku suka kereta api dan seluruh hal yang berhubungan dengan kai,0
062093a0-4ba0-4e5b-8535-cd2eab1d0975,Luthfia Al Kanza,5,2026-03-02 04:05:57,bagus,0
d5a0fdea-9b78-4c6d-98e5-9c6eede56bb2,Santri Holow,5,2026-03-02 00:39:23,sangat baik... layanan cepat,0
0c2c5c0c-38f5-4ef3-8614-f1829b1fe163,Regi Regiana,5,2026-03-01 23:33:25,apk nya bagus,0
ba488241-53ff-4a1d-a206-34c3cd0727c9,Nanang Wulan R,1,2026-03-01 21:55:00,"Setiap saya buka aplikasi untuk cek jadwal KRL, aplikasi nya diantara eror atau dari HP saya nya. tapi ketika sudah di masuk aplikasi, ada tulisan sedang dalam perbaikan. itu yang saya alami setiap ingin mengecek jadwal KRL lewat Apk. bintang 1 ini sementara sebagai bentuk rasa kecewa saya, jika aplikasi dari HP saya sudah berjalan normal akan saya upgrade nilai nya menjadi bintang 5",0
46089a9f-dcbc-48bb-a3a0-c1cce6c835b9,SenyaPN SenyaPN,5,2026-03-01 21:49:09,mantap respon nya cepet,0
9630cb8e-8e39-4451-ac82-3262cbc5373c,Iyan Kasela,5,2026-03-01 20:44:41,good job,0
a59eeaa8-8738-4da1-96f3-25e010ee99bf,maria mujiyanti,5,2026-03-01 19:53:01,tq KAI👍👍💯,0
79b94590-ffc3-4cd7-aaa6-be79b74c85c9,Budi Nugroho,3,2026-03-01 18:47:18,mohon untuk diperbaiki untuk android 11 tidak Kompatibel.selalu keluar sendiri,0
0dc83e7e-37b8-4aea-acab-1e414bf42de7,Bagusindra Wicaksono,2,2026-03-01 18:14:22,"Mau pesen tiket malah error sedang dalam pemeliharaan, mau login aja gak bisa. Sulit",0
ccfb3e30-d374-4792-935a-70b7f9a472b7,Binti Setyowati,1,2026-03-01 18:03:43,aplikasi gampang error,0
57b72c63-ca26-46ec-abb4-1cfb94003214,Dimas Bayu,1,2026-03-01 16:41:31,"aplikasi babi, order makanan di lewat rail food, saldo kai pay udah ke debit tapi bilang petugasnya pembayaran blm masuk. akhirnya q bayar lagi kedebit lagi bilangnya pembayaran blm masuk dan akhirnya q bayar pakai ovo baru bisa. bilang petugasnya nanti akan dikembalikan jika ada pembayaran masuk atau ke doble tapi nyatanya g dibalikin sih. meskipun g banyak tapi bikin jengkel.",3
9816b34e-7c24-4963-8389-98b17e156caa,Sofiyah,5,2026-03-01 14:43:53,"sangat membantu memudahkan pemesanan tiket, hanya aplikasi sering error.",0
5f5509dd-f4b7-4a5a-a938-2d4be91e1392,Isaac Salman,1,2026-03-01 14:17:20,"kebanyakan loading, suram",0
f3660917-8ada-43f0-ab54-b6fc9e4621a1,calvin Heksa chandra,1,2026-03-01 14:16:16,fitur grab nya blm bisa woi,1
c8b513b0-3571-4f0e-bbf6-5a8442a2158f,Fazar 07,2,2026-03-01 14:09:08,kai tolong di update yap soalnya sering refresh gitu padahal balik apk sebentar aja,0
5dc96a7f-a724-4229-83b0-283156effe89,Dani Achmad,1,2026-03-01 13:45:19,kecewa dengan pelayanannya lambat,0
10c6902f-2352-4d31-9cf1-10c82972003c,Indra Setiawan,5,2026-03-01 13:20:47,terbaik👍,0
a00c0337-5497-480f-8d44-059a4479020f,Sittinuraeni Rochmah,5,2026-03-01 13:18:18,baik,0
92a75b32-127c-49ab-a504-3deddc129f2e,Harini Respatimurti,5,2026-03-01 13:15:10,Senang dapat discount. Ketera apinya bersih. tapi AC nya sangat dingin.,1
d8998ad4-50fe-4f77-af73-6b05215a194e,Zaka Zaka,5,2026-03-01 13:10:12,👍🏻👍🏻👍🏻,0
d3b1cb40-70d5-4832-98c9-d60a66a50a62,Danu Diansana,5,2026-03-01 13:00:44,Aplikasi nya sangat membantu,0
7ce3ec2c-d6a9-4f72-a4c6-64af229d93de,Nanang Haryadi,4,2026-03-01 12:52:51,muyan enak,0
3884399c-2169-4cad-9e62-3cdd0fc59b27,Pemanggul bambu Kuripan Purwodadi,5,2026-03-01 12:49:45,perjalanan KAI jalur utara lihat sawah tanaman padi ada yg hijau coklat dan menguning..bisa beda² pdhal sama tanaman padi.,0
b1141238-d39b-43bf-be63-6454b2de2e1a,Syafiq Izzad,5,2026-03-01 12:18:21,good,0
ba730a41-b435-4e41-8b9b-341cd9aad104,Riki Baehaki,5,2026-03-01 12:09:47,ok,0
f006206f-057c-4fb4-86b0-cf51b75be17f,Bayi Pamungkas,5,2026-03-01 11:56:33,tiket bisa dibatalkan keren,0
3ccbf4ea-0ea2-4254-b104-a309fb69a8d2,Jason Ginting,1,2026-03-01 09:42:10,"aplikasi buruk,,, masa saya setiap hari cek tiket kreta api. tapi tidak ada. apa tiketnya sudah jabis dipesan sampai hari kiamat? hari ini tidak tersedia, besok, lusa juga tidak tersedia, aneh",0
1c0b2330-7c08-4839-9229-bc937b972450,KAKANDA DIRJA,5,2026-03-01 08:49:46,sangat mudah sekali,0
89e13560-9f3a-4583-8010-29731b7f2373,Debi Kusumawati,5,2026-03-01 08:19:15,good service,0
cf15db70-b916-42a5-8d42-c166383faa26,Ilham Akbar Putra Pratama,1,2026-03-01 07:23:39,Di pencarian kereta lokal Stasiun Probolinggo tidak dicantumkan,0
04e42131-a1f8-47c9-8a1e-dfbe80236035,brian dicky,1,2026-03-01 06:41:41,"cannot booking terus yang muncul saat pesen tiket heran hadeh""",0
6a325de1-331c-477a-b984-b88a4a22ab24,Ilham Ahmad,5,2026-03-01 06:22:05,aplikasinya mempermudah saya untuk pergi keluar kota. Kereeeen!!!,0
59bf88ea-5f5a-4b5c-87b3-18f2e6aec82e,Agha Bioma,1,2026-03-01 06:10:52,"aku mau login tapi gak bisa,pas pencet sebagai tamu malah disuruh login,pas login selalu ngebug di kode OTP nya gak ada masuk apa apa di SMS, aplikasi rusak",0
3c741d72-0692-479c-b6f2-f246df0cb9ba,UCI SANUSI,1,2026-03-01 04:23:33,makin ribet pesan 6 kursi buat keluarga susah malah di batasi 4 kursi kalau misah kereta kan aneh jadinya.... kacau tega bener masa harus misah kereta,0
8355e782-5bb7-4bc4-aefe-81c0b8c3e494,mohamad safii,5,2026-03-01 04:05:09,ok lah,0
9e3faee1-8ef5-4291-9c99-3c2e51304848,rizal Abdilah,5,2026-03-01 02:42:53,kenapa hp aku gak bisa download aplikasi ini?,0
4d806028-df82-443f-bfa7-7dc4264d8c6b,Aden Putra,5,2026-03-01 00:46:50,dengan adanya aplikasi KAI jadi lebih mudah untuk pemesanan tiket,0
b8d801b4-1aa5-4a85-a476-70e116e1020b,shifu gonjang-ganjing,2,2026-03-01 00:43:20,aplikasi nya bagus tapi pajak terossss,0
d1a1e782-354f-4385-b024-19f93b4af78c,Agung Sungkono,1,2026-03-01 00:33:13,aplikasi ampas,0
da92a0c1-4211-4b27-8d42-e190482e7df5,Anggra Puspasari,5,2026-02-28 22:51:16,"So far, lancar aja setiap beli tiket kereta. keep on doing good job KAI.",0
6b3f4083-c2ec-440f-b626-c3c9829d52ca,achmad ihsan nurhandri,1,2026-02-28 20:51:42,"pesan tiket lokal tanpa kursi system error terus, isi kaspro tertera tanpa admin tapi saldo yang masuk tidak sesuai,terpotong 2900 sendiri.keterlaluan",0
55bdb002-8c96-4648-acf8-6b2f58fef9a9,M Nurfaizin,4,2026-02-28 20:21:31,bagus manfaat sekali,0
77a60971-e826-4184-b17f-9edc7ec91de2,Agus Susanto,4,2026-02-28 20:21:28,Pemesanan mudah,0
f66bcdc1-f0c1-45a1-9fa9-b9c4114d51f1,Aksan Ac,1,2026-02-28 20:11:32,kenapa error pas mau pesen tiket,0
f59386c5-71a3-4d18-b822-b08788fddc94,Mahesa,1,2026-02-28 19:46:41,tidak bisa membuka aplikasi KAI,0
61eaa676-5550-43e6-bd2d-2456fb667491,Ica Svt,4,2026-02-28 19:35:39,"sudah update berkali-kali, tapi kalo buka aplikasinya lama banget. kira-kira kenapa ya",0
ca05c936-66f9-4ac7-afab-b39266135e11,Faritzd Syahputra,1,2026-02-28 19:24:47,"gimana sih sistem nya dari duluu kek gini terus. masa setiap aplikasi update, harus daftar jadi member bassic lagii. udahh gitu proses nya salah terus lagii. payah lahh. GANTI AJAA ADMIN KAI ACCES NYA, BODOH",4
46f50d84-5e1c-4d60-b78f-4f6ccbdec2e1,seta nugraha,4,2026-02-28 19:12:51,sering antri. dan error,0
7d0c378f-169b-4c76-8d40-934e43a45be8,Ani Rokhani,5,2026-02-28 19:05:37,knp ya ini mau pesan tiket tp kok daftar jadwal pemberangkatan gak bisa di akses,0
5f45b175-7b1c-4e48-8949-935d91003066,Muhammad saifullah Yusuf,5,2026-02-28 18:53:18,"Gw mau login pas di fase masuk kan otp, gw nunggu nya lamaaa bgt.trus otp udah bener sesuai di sms pas di masukkin gk bisa ada tulisan otp tidak sesuai(sudah di fix) 👍",0
c9f887ed-7452-44d8-8734-5fcf735efd5a,Fadil Abdillah,5,2026-02-28 18:49:24,bagus,0
29e4f889-9881-4a7e-bdb5-7b2a4230ec99,Kusnaeni Eka Wardani,1,2026-02-28 18:27:53,knp ticket tidak ada semua,0
2f290933-9b60-4806-899a-ef812e0945f6,Rini Dimiaty,3,2026-02-28 17:55:42,"Masukan untuk PT KAI, ganti mitra pembayaran jangan pake KASPRO. App sampah itu KASPRO. uang saya nyangkut 46rb tidak bisa di tarik",0
